rank,citedby,docsource,url,title
802,1205,Central Government Act,https://indiankanoon.org/doc/1373137/,"Section 24 in The Narcotic Drugs and Psychotropic Substances Act, 1985"
803,1204,Central Government Act,https://indiankanoon.org/doc/1550024/,"Section 96 in The Motor Vehicles Act, 1988"
804,1202,Central Government Act,https://indiankanoon.org/doc/1249134/,"Section 2 in the Dowry Prohibition Act, 1961"
805,1201,Central Government Act,https://indiankanoon.org/doc/1633827/,Section 6 in The Indian Penal Code
806,1197,Central Government Act,https://indiankanoon.org/doc/1738671/,Section 8 in The Indian Penal Code
807,1194,Central Government Act,https://indiankanoon.org/doc/209280/,"Section 7 in the Dowry Prohibition Act, 1961"
808,1194,Central Government Act,https://indiankanoon.org/doc/501652/,"Section 25 in The Companies Act,   1956"
809,1193,Central Government Act,https://indiankanoon.org/doc/1905618/,Section 204 in The Indian Penal Code
810,1193,Central Government Act,https://indiankanoon.org/doc/789330/,"Section 362 in The Code Of Criminal Procedure,   1973"
811,1192,Central Government Act,https://indiankanoon.org/doc/1849490/,"Section 7 in The Income- Tax Act,   1995"
812,1191,Central Government Act,https://indiankanoon.org/doc/509428/,"Section 18 in The Industrial Disputes Act,   1947"
813,1190,Central Government Act,https://indiankanoon.org/doc/1243269/,"Section 11 in The Hindu Marriage Act, 1955"
814,1187,Central Government Act,https://indiankanoon.org/doc/1587602/,"Section 4 in The Companies Act,   1956"
815,1186,Central Government Act,https://indiankanoon.org/doc/1621547/,"Section 27 in The Income- Tax Act,   1995"
816,1182,Central Government Act,https://indiankanoon.org/doc/341214/,"Section 7 in The Criminal Law Amendment Act,   1932"
817,1180,Central Government Act,https://indiankanoon.org/doc/1626651/,"Section 42 in The Specific Relief Act, 1963"
818,1179,Central Government Act,https://indiankanoon.org/doc/1184459/,Section 316 in The Indian Penal Code
819,1175,Central Government Act,https://indiankanoon.org/doc/95286/,"Section 25 in The Hindu Marriage Act, 1955"
820,1174,Central Government Act,https://indiankanoon.org/doc/1934248/,"Section 4 in The Payment of Gratuity Act, 1972"
821,1172,Central Government Act,https://indiankanoon.org/doc/412448/,Section 27 in The Indian Penal Code
822,1172,Central Government Act,https://indiankanoon.org/doc/159157/,Section 170 in The Indian Penal Code
823,1171,Central Government Act,https://indiankanoon.org/doc/729109/,"Section 258 in The Code Of Criminal Procedure,   1973"
824,1171,Central Government Act,https://indiankanoon.org/doc/1004359/,"Section 72 in The Income- Tax Act,   1995"
825,1169,Central Government Act,https://indiankanoon.org/doc/1737370/,"Section 7 in The Arbitration Act,   1940"
826,1166,Central Government Act,https://indiankanoon.org/doc/456664/,Section 174 in The Indian Penal Code
827,1165,Central Government Act,https://indiankanoon.org/doc/1138947/,Section 319 in The Indian Penal Code
828,1164,Central Government Act,https://indiankanoon.org/doc/1311361/,"Section 3 in The Probation of Offenders Act, 1958"
829,1164,Central Government Act,https://indiankanoon.org/doc/1096902/,Section 203 in The Indian Penal Code
830,1160,Central Government Act,https://indiankanoon.org/doc/1908938/,"Section 256 in The Income- Tax Act,   1995"
831,1159,Central Government Act,https://indiankanoon.org/doc/1117531/,"Section 156 in The Income- Tax Act,   1995"
832,1159,Central Government Act,https://indiankanoon.org/doc/345301/,"Section 3 in The Customs Tariff Act,   1975"
833,1158,Central Government Act,https://indiankanoon.org/doc/1323942/,"Section 132A in The Income- Tax Act,   1995"
834,1158,Central Government Act,https://indiankanoon.org/doc/60736/,"Section 440 in The Code Of Criminal Procedure,   1973"
835,1154,Central Government Act,https://indiankanoon.org/doc/1272508/,"Section 5 in The Transfer of Property Act, 1882"
836,1154,Central Government Act,https://indiankanoon.org/doc/1256523/,"Section 386 in The Code Of Criminal Procedure,   1973"
837,1154,Central Government Act,https://indiankanoon.org/doc/1515807/,Section 361 in The Indian Penal Code
838,1152,Central Government Act,https://indiankanoon.org/doc/302809/,"Section 165 in The Indian Evidence Act, 1872"
839,1148,Central Government Act,https://indiankanoon.org/doc/433847/,Article 286 in The Constitution Of India   1949
840,1148,Central Government Act,https://indiankanoon.org/doc/1858991/,Article 26 in The Constitution Of India   1949
841,1147,Central Government Act,https://indiankanoon.org/doc/1866996/,"Section 251 in The Companies Act,   1956"
842,1147,Central Government Act,https://indiankanoon.org/doc/996413/,Section 347 in The Indian Penal Code
843,1147,Central Government Act,https://indiankanoon.org/doc/591351/,Section 489A in The Indian Penal Code
844,1135,Central Government Act,https://indiankanoon.org/doc/851964/,"Section 69C in The Income- Tax Act,   1995"
845,1133,Central Government Act,https://indiankanoon.org/doc/529244/,"Section 9 in The Indian Evidence Act, 1872"
846,1131,Central Government Act,https://indiankanoon.org/doc/124747/,"Section 14 in The Specific Relief Act, 1963"
847,1131,Central Government Act,https://indiankanoon.org/doc/1546151/,"Section 151 in The Income- Tax Act,   1995"
848,1131,Central Government Act,https://indiankanoon.org/doc/192961/,Section 426 in The Indian Penal Code
849,1130,Central Government Act,https://indiankanoon.org/doc/51837307/,"Section 2 in The Electricity Rules, 2005"
850,1127,Central Government Act,https://indiankanoon.org/doc/565781/,"Section 115 in The Indian Evidence Act, 1872"
851,1126,Central Government Act,https://indiankanoon.org/doc/952865/,"Section 64 in The Income- Tax Act,   1995"
852,1126,Central Government Act,https://indiankanoon.org/doc/323386/,Section 209 in The Indian Penal Code
853,1125,Central Government Act,https://indiankanoon.org/doc/1294263/,"Section 15 in The Arbitration Act,   1940"
854,1125,Central Government Act,https://indiankanoon.org/doc/782148/,"Section 391 in The Code Of Criminal Procedure,   1973"
855,1123,Central Government Act,https://indiankanoon.org/doc/62870779/,"Section 6 in the Central Excise Act, 1944"
856,1122,Central Government Act,https://indiankanoon.org/doc/1889786/,"Section 13 in The Code Of Criminal Procedure,   1973"
857,1120,Central Government Act,https://indiankanoon.org/doc/668722/,Section 11 in The Indian Penal Code
858,1120,Central Government Act,https://indiankanoon.org/doc/153138729/,"Section 3 in The Indian Majority Act,   1875"
859,1116,Central Government Act,https://indiankanoon.org/doc/69683245/,"Section 165 in The Motor Vehicles Act, 1988"
860,1115,Central Government Act,https://indiankanoon.org/doc/1389379/,"Section 69A in The Income- Tax Act,   1995"
861,1111,Central Government Act,https://indiankanoon.org/doc/635068/,"Section 5 in The Hindu Marriage Act, 1955"
862,1109,Central Government Act,https://indiankanoon.org/doc/8820/,"Section 4 in The Motor Vehicles Act, 1988"
863,1109,Central Government Act,https://indiankanoon.org/doc/207919/,"Section 23 in The Protection of Women from Domestic Violence Act, 2005"
864,1106,Central Government Act,https://indiankanoon.org/doc/783690/,Article 132 in The Constitution Of India   1949
865,1104,Central Government Act,https://indiankanoon.org/doc/201656/,"Section 130 in the Customs Act, 1962"
866,1104,Central Government Act,https://indiankanoon.org/doc/971685/,"Section 8 in The Income- Tax Act,   1995"
867,1102,Central Government Act,https://indiankanoon.org/doc/1789527/,"Section 7 in The Land Acquisition Act, 1894"
868,1101,Central Government Act,https://indiankanoon.org/doc/83265483/,"Section 192 in The Motor Vehicles Act, 1988"
869,1100,Central Government Act,https://indiankanoon.org/doc/1408303/,Section 171 in The Indian Penal Code
870,1100,Central Government Act,https://indiankanoon.org/doc/371013/,"Section 19 in The Hindu Marriage Act, 1955"
871,1096,Central Government Act,https://indiankanoon.org/doc/1219882/,"Section 177 in The Code Of Criminal Procedure,   1973"
872,1095,Central Government Act,https://indiankanoon.org/doc/1258665/,Section 355 in The Indian Penal Code
873,1089,Central Government Act,https://indiankanoon.org/doc/1797053/,"Section 22 in The Protection of Women from Domestic Violence Act, 2005"
874,1087,Central Government Act,https://indiankanoon.org/doc/462798/,"Section 2 in The Registration Act, 1908"
875,1085,Central Government Act,https://indiankanoon.org/doc/1439062/,"Section 41 in The Narcotic Drugs and Psychotropic Substances Act, 1985"
876,1081,Central Government Act,https://indiankanoon.org/doc/1666702/,Section 476 in The Indian Penal Code
877,1079,Central Government Act,https://indiankanoon.org/doc/1973776/,"Section 11 in The Prevention of Corruption Act, 1988"
878,1077,Central Government Act,https://indiankanoon.org/doc/1987465/,"Section 15 in The Delhi Rent Act,   1995"
879,1077,Central Government Act,https://indiankanoon.org/doc/74529/,Article 372 in The Constitution Of India   1949
880,1076,Central Government Act,https://indiankanoon.org/doc/1873250/,Section 1 in The Indian Penal Code
881,1076,Central Government Act,https://indiankanoon.org/doc/1821008/,"Section 269SS in The Income- Tax Act,   1995"
882,1068,Central Government Act,https://indiankanoon.org/doc/521223/,"Section 27 in the Customs Act, 1962"
883,1068,Central Government Act,https://indiankanoon.org/doc/1808776/,"Section 8 in the Central Sales Tax Act, 1956"
884,1067,Central Government Act,https://indiankanoon.org/doc/1768645/,Section 441 in The Indian Penal Code
885,1066,Central Government Act,https://indiankanoon.org/doc/12910/,Article 225 in The Constitution Of India   1949
886,1065,Central Government Act,https://indiankanoon.org/doc/194071/,"Section 6 in the Dowry Prohibition Act, 1961"
887,1065,Central Government Act,https://indiankanoon.org/doc/1907423/,"Section 10 in The Companies Act,   1956"
888,1063,Central Government Act,https://indiankanoon.org/doc/980159/,Section 286 in The Indian Penal Code
889,1063,Central Government Act,https://indiankanoon.org/doc/1757624/,"Section 32A in The Income- Tax Act,   1995"
890,1062,Central Government Act,https://indiankanoon.org/doc/470765/,"Section 364 in The Code Of Criminal Procedure,   1973"
891,1062,Central Government Act,https://indiankanoon.org/doc/875838/,"Section 4 in The Transfer of Property Act, 1882"
892,1056,Central Government Act,https://indiankanoon.org/doc/43426109/,"Section 11A in The Land Acquisition Act, 1894"
893,1056,Central Government Act,https://indiankanoon.org/doc/352126/,Article 46 in The Constitution Of India   1949
894,1046,Central Government Act,https://indiankanoon.org/doc/858095/,Article 59 in The Constitution Of India   1949
895,1046,Central Government Act,https://indiankanoon.org/doc/985205/,"Section 108 in The Indian Evidence Act, 1872"
896,1045,Central Government Act,https://indiankanoon.org/doc/1965985/,"Section 3 in The Registration Act, 1908"
897,1043,Central Government Act,https://indiankanoon.org/doc/884542/,"Section 67 in The Indian Evidence Act, 1872"
898,1043,Central Government Act,https://indiankanoon.org/doc/341949/,"Section 124 in the Customs Act, 1962"
899,1043,Central Government Act,https://indiankanoon.org/doc/550350/,"Section 14 in the Consumer Protection Act, 1986"
900,1042,Central Government Act,https://indiankanoon.org/doc/1230613/,"Section 6 in The Transfer of Property Act, 1882"
901,1042,Central Government Act,https://indiankanoon.org/doc/898393/,Section 24 in The Indian Penal Code
902,1042,Central Government Act,https://indiankanoon.org/doc/103447/,"Section 2 in The Limitation Act, 1963"
903,1035,Central Government Act,https://indiankanoon.org/doc/968081/,Section 34 in Arms Act
904,1035,Central Government Act,https://indiankanoon.org/doc/692331/,"Section 293 in The Code Of Criminal Procedure,   1973"
905,1035,Central Government Act,https://indiankanoon.org/doc/450196/,"Section 14 in the Central Sales Tax Act, 1956"
906,1034,Central Government Act,https://indiankanoon.org/doc/559735/,Section 346 in The Indian Penal Code
907,1034,Central Government Act,https://indiankanoon.org/doc/594989/,"Section 149 in The Income- Tax Act,   1995"
908,1032,Central Government Act,https://indiankanoon.org/doc/1227984/,"Section 74 in The Indian Evidence Act, 1872"
909,1028,Central Government Act,https://indiankanoon.org/doc/1905297/,Section 192 in The Indian Penal Code
910,1026,Central Government Act,https://indiankanoon.org/doc/697568/,Section 187 in The Indian Penal Code
911,1024,Central Government Act,https://indiankanoon.org/doc/888857/,"Section 10 in The Hindu Marriage Act, 1955"
912,1023,Central Government Act,https://indiankanoon.org/doc/1893993/,"Section 2 in The Indian Evidence Act, 1872"
913,1022,Central Government Act,https://indiankanoon.org/doc/597719/,"Section 28 in The Arbitration Act,   1940"
914,1020,Central Government Act,https://indiankanoon.org/doc/996365/,"Section 165 in The Code Of Criminal Procedure,   1973"
915,1018,Central Government Act,https://indiankanoon.org/doc/867010/,Article 51A in The Constitution Of India   1949
916,1017,Central Government Act,https://indiankanoon.org/doc/618701/,"Section 119 in The Income- Tax Act,   1995"
917,1017,Central Government Act,https://indiankanoon.org/doc/125316407/,"Section 196 in The Motor Vehicles Act, 1988"
918,1014,Central Government Act,https://indiankanoon.org/doc/1474155/,"Section 38 in The Specific Relief Act, 1963"
919,1012,Central Government Act,https://indiankanoon.org/doc/1771195/,"Section 29 in The Protection of Women from Domestic Violence Act, 2005"
920,1009,Central Government Act,https://indiankanoon.org/doc/126638/,"Section 5 in THE WEALTH-TAX ACT, 1957"
921,1007,Central Government Act,https://indiankanoon.org/doc/1716575/,"Section 52 in The Indian Forest Act, 1927"
922,1007,Central Government Act,https://indiankanoon.org/doc/1865420/,Article 181 in The Constitution Of India   1949
923,1002,Central Government Act,https://indiankanoon.org/doc/1641007/,Section 124A in The Indian Penal Code
924,1001,Central Government Act,https://indiankanoon.org/doc/323239/,"Section 435 in The Code Of Criminal Procedure,   1973"
925,996,Central Government Act,https://indiankanoon.org/doc/1878658/,"Section 14 in The Transfer of Property Act, 1882"
926,996,Central Government Act,https://indiankanoon.org/doc/1198526/,Section 505 in The Indian Penal Code
927,994,Central Government Act,https://indiankanoon.org/doc/725687/,"Section 38 in The Delhi Rent Act,   1995"
928,994,Central Government Act,https://indiankanoon.org/doc/862520/,"Section 13 in The Arbitration Act,   1940"
929,993,Central Government Act,https://indiankanoon.org/doc/392398/,"Section 7 in The Limitation Act, 1963"
930,992,Central Government Act,https://indiankanoon.org/doc/1504808/,"Section 73 in The Income- Tax Act,   1995"
931,990,Central Government Act,https://indiankanoon.org/doc/9295814/,"Section 184 in The Motor Vehicles Act, 1988"
932,990,Central Government Act,https://indiankanoon.org/doc/1549225/,"Section 9 in The Companies Act,   1956"
933,989,Central Government Act,https://indiankanoon.org/doc/702677/,"Section 50 in The Wild Life (Protection) Act, 1972"
934,983,Central Government Act,https://indiankanoon.org/doc/74943406/,"Section 20 in The Legal Services Authorities Act, 1987"
935,981,Central Government Act,https://indiankanoon.org/doc/412480/,"Section 25 in the Customs Act, 1962"
936,979,Central Government Act,https://indiankanoon.org/doc/393714/,Section 424 in The Indian Penal Code
937,974,Central Government Act,https://indiankanoon.org/doc/1842737/,Section 459 in The Indian Penal Code
938,973,Central Government Act,https://indiankanoon.org/doc/100648/,"Section 16 in The Indian Telegraph Act, 1885"
939,973,Central Government Act,https://indiankanoon.org/doc/1113850/,Article 335 in The Constitution Of India   1949
940,972,Central Government Act,https://indiankanoon.org/doc/1673816/,Article 38 in The Constitution Of India   1949
941,971,Central Government Act,https://indiankanoon.org/doc/888866/,"Section 462 in The Companies Act,   1956"
942,971,Central Government Act,https://indiankanoon.org/doc/214067/,"Section 13 in The Delhi Rent Act,   1995"
943,970,Central Government Act,https://indiankanoon.org/doc/265830/,"Section 439 in The Companies Act,   1956"
944,968,Central Government Act,https://indiankanoon.org/doc/1797702/,"Section 11 in the Customs Act, 1962"
945,968,Central Government Act,https://indiankanoon.org/doc/373409/,Section 198 in The Indian Penal Code
946,966,Central Government Act,https://indiankanoon.org/doc/1079220/,"Section 9 in THE ARBITRATION AND CONCILIATION ACT, 1996"
947,965,Central Government Act,https://indiankanoon.org/doc/291563/,"Section 483 in The Code Of Criminal Procedure,   1973"
948,961,Central Government Act,https://indiankanoon.org/doc/1979161/,"Section 3 in The Right To Information Act, 2005"
949,959,Central Government Act,https://indiankanoon.org/doc/372189/,"Section 29 in The Limitation Act, 1963"
950,958,Central Government Act,https://indiankanoon.org/doc/653145/,Section 495 in The Indian Penal Code
951,957,Central Government Act,https://indiankanoon.org/doc/503717/,"Section 194J in The Income- Tax Act,   1995"
952,956,Central Government Act,https://indiankanoon.org/doc/584197/,"Section 41 in The Transfer of Property Act, 1882"
953,956,Central Government Act,https://indiankanoon.org/doc/1814769/,Section 26 in Arms Act
954,955,Central Government Act,https://indiankanoon.org/doc/124681654/,"Section 81 in The Representation of the People Act, 1951"
955,954,Central Government Act,https://indiankanoon.org/doc/885718/,"Section 6 in The Limitation Act, 1963"
956,953,Central Government Act,https://indiankanoon.org/doc/61287904/,"Section 33 in The Indian Stamp Act, 1899"
957,950,Central Government Act,https://indiankanoon.org/doc/1540111/,"Section 403 in The Companies Act,   1956"
958,949,Central Government Act,https://indiankanoon.org/doc/331124/,"Section 6 in the Central Sales Tax Act, 1956"
959,948,Central Government Act,https://indiankanoon.org/doc/1063385/,"Section 3 in The Insurance (Amendment) Act,   2002"
960,947,Central Government Act,https://indiankanoon.org/doc/534261/,Section 39 in Arms Act
961,946,Central Government Act,https://indiankanoon.org/doc/1542963/,"Section 5 in The Motor Vehicles Act, 1988"
962,946,Central Government Act,https://indiankanoon.org/doc/1171933/,"Section 246 in The Income- Tax Act,   1995"
963,945,Central Government Act,https://indiankanoon.org/doc/169523/,"Section 6A in The Essential Commodities Act, 1955"
964,943,Central Government Act,https://indiankanoon.org/doc/1830754/,"Section 244 in The Code Of Criminal Procedure,   1973"
965,941,Central Government Act,https://indiankanoon.org/doc/562105/,"Section 20 in The Information Technology Act, 2000"
966,940,Central Government Act,https://indiankanoon.org/doc/158228882/,"Section 25 in The Land Acquisition Act, 1894"
967,938,Central Government Act,https://indiankanoon.org/doc/332362/,"Section 124A in The Railways Act, 1989"
968,938,Central Government Act,https://indiankanoon.org/doc/1820068/,Section 501 in The Indian Penal Code
969,935,Central Government Act,https://indiankanoon.org/doc/1704109/,Section 292 in The Indian Penal Code
970,932,Central Government Act,https://indiankanoon.org/doc/1949191/,Section 121A in The Indian Penal Code
971,932,Central Government Act,https://indiankanoon.org/doc/152525782/,"Section 35B in the Central Excise Act, 1944"
972,931,Central Government Act,https://indiankanoon.org/doc/62140/,"Section 2 in The Prevention of Corruption Act, 1988"
973,930,Central Government Act,https://indiankanoon.org/doc/181916/,"Section 17 in The Transfer of Property Act, 1882"
974,928,Central Government Act,https://indiankanoon.org/doc/197412393/,"Section 129E in the Customs Act, 1962"
975,928,Central Government Act,https://indiankanoon.org/doc/1453009/,"Section 20 in The Limitation Act, 1963"
976,927,Central Government Act,https://indiankanoon.org/doc/1571757/,"Section 123 in the Customs Act, 1962"
977,926,Central Government Act,https://indiankanoon.org/doc/1013783/,"Section 36 in The Code Of Criminal Procedure,   1973"
978,926,Central Government Act,https://indiankanoon.org/doc/1002421/,"Section 157 in The Indian Evidence Act, 1872"
979,926,Central Government Act,https://indiankanoon.org/doc/268914/,"Section 9 in The Limitation Act, 1963"
980,925,Central Government Act,https://indiankanoon.org/doc/1502697/,"Section 80 in The Income- Tax Act,   1995"
981,925,Central Government Act,https://indiankanoon.org/doc/1591314/,"Section 2 in the Competition Act, 2002"
982,924,Central Government Act,https://indiankanoon.org/doc/1475229/,"Section 53 in The Juvenile Justice (Care and Protection of Children) Act, 2000"
983,924,Central Government Act,https://indiankanoon.org/doc/1067003/,"Section 11 in The Indian Evidence Act, 1872"
984,921,Central Government Act,https://indiankanoon.org/doc/21523700/,"Section 100 in The Representation of the People Act, 1951"
985,921,Central Government Act,https://indiankanoon.org/doc/620295/,"Section 9A in The Industrial Disputes Act,   1947"
986,921,Central Government Act,https://indiankanoon.org/doc/1704110/,"Section 55 in The Income- Tax Act,   1995"
987,918,Central Government Act,https://indiankanoon.org/doc/741791/,"Section 300 in The Code Of Criminal Procedure,   1973"
988,918,Central Government Act,https://indiankanoon.org/doc/1888152/,Article 29 in The Constitution Of India   1949
989,918,Central Government Act,https://indiankanoon.org/doc/1327851/,"Section 408 in The Code Of Criminal Procedure,   1973"
990,918,Central Government Act,https://indiankanoon.org/doc/11945171/,"Section 18 in The Securitisation and Reconstruction of Financial Assets and Enforcement of Security Interest Act, 2002"
991,916,Central Government Act,https://indiankanoon.org/doc/1075683/,Section 115 in The Indian Penal Code
992,915,Central Government Act,https://indiankanoon.org/doc/429611/,"Section 105 in The Indian Evidence Act, 1872"
993,914,Central Government Act,https://indiankanoon.org/doc/136667771/,"Section 9 in the Central Excise Act, 1944"
994,913,Central Government Act,https://indiankanoon.org/doc/1506268/,"Section 4 in The Registration Act, 1908"
995,913,Central Government Act,https://indiankanoon.org/doc/1080390/,"Section 11 in The Companies Act,   1956"
996,912,Central Government Act,https://indiankanoon.org/doc/885027/,"Section 15 in The Income- Tax Act,   1995"
997,911,Central Government Act,https://indiankanoon.org/doc/574894/,Article 245 in The Constitution Of India   1949
998,911,Central Government Act,https://indiankanoon.org/doc/1163710/,Article 18 in The Constitution Of India   1949
999,911,Central Government Act,https://indiankanoon.org/doc/1037209/,"Section 110 in The Motor Vehicles Act, 1988"
1000,910,Central Government Act,https://indiankanoon.org/doc/731949/,"Section 4 in The Prevention of Corruption Act, 1988"
